time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,Global Volcanism Program - Volcanoes of the World 5.1.4,Unnamed: 1,Unnamed: 2,Unnamed: 3,Downloaded on 22 Nov 2023 at 10:50 AM,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12828,Confirmed Eruption,Near south caldera wall,2,,,1934,,3,,30,,Observations: Reported,,1934,,4,,7,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12827,Confirmed Eruption,North of Gr¡msvtn caldera,1,,,1933,,11,,29,1,Observations: Reported,,1933,,12,,9,1,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373050,Kverkfjoll,12663,Confirmed Eruption,Hveradalur area,1,,,1929,,1,,0,,Observations: Reported,,1929,,2,,0,,64.653,-16.647
,,,,,,,,,,,,,,,,,,,,,,374020,Esjufjoll,12960,Uncertain Eruption,,1,?,,1927,,9,,5,4,,,,,,,,,64.25,-16.583
,,,,,,,,,,,,,,,,,,,,,,373060,Askja,12917,Confirmed Eruption,South end of skjuvatn lake,2,?,,1926,,7,,15,45,Observations: Reported,,,,,,,,65.033,-16.783
,,,,,,,,,,,,,,,,,,,,,,371022,Eldey,12509,Confirmed Eruption,Reykjaneshryggur (NE of Eldey),0,,,1926,,6,,5,4,Observations: Reported,,,,,,,,63.733,-23
,,,,,,,,,,,,,,,,,,,,,,373060,Askja,12916,Confirmed Eruption,South flank of Dyngjufjll massif,0,?,?,1924,,0,,0,,Observations: Reported,,,,,,,,65.033,-16.783
,,,,,,,,,,,,,,,,,,,,,,373060,Askja,12915,Confirmed Eruption,SE corner of skjuvatn Caldera,0,,,1923,,1,,15,45,Observations: Reported,,,,,,,,65.033,-16.783
,,,,,,,,,,,,,,,,,,,,,,373060,Askja,12914,Confirmed Eruption,1 km SW of skjuvatn Caldera,0,,,1922,,11,,0,,Observations: Reported,,,,,,,,65.033,-16.783
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12826,Confirmed Eruption,,2,,,1922,,9,,29,,Observations: Reported,,1922,,10,,23,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373060,Askja,12913,Confirmed Eruption,"NE caldera wall, 0.6 km SE of Viti",0,,,1921,,3,,0,,Observations: Reported,,,,,,,,65.033,-16.783
,,,,,,,,,,,,,,,,,,,,,,373060,Askja,12912,Confirmed Eruption,Dyngjufjll,2,,,1919,,0,,0,,Observations: Reported,,,,,,,,65.033,-16.783
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12825,Confirmed Eruption,Volcano Uncertain,2,?,,1919,,0,,0,,,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12677,Confirmed Eruption,South side of caldera,4,+,,1918,,10,,12,,Observations: Reported,,1918,,11,,4,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12748,Confirmed Eruption,"E & NE of Hekla (Mundafit, Lambafit)",2,,,1913,,4,,25,,Observations: Reported,,1913,,5,,18,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12886,Confirmed Eruption,Loki-Fgrufjll (East Loki cauldron),2,,,1910,,6,,18,,Observations: Reported,,1910,,10,,0,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12824,Confirmed Eruption,,,,,1910,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373012,Thordarhyrna,12823,Confirmed Eruption,Gr¡msvtn and Thordarhyrna,4,,,1902,,12,,0,,Observations: Reported,,1904,,1,,12,,64.267,-17.617
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12885,Confirmed Eruption,Volcano Uncertain: Dyngjuhals ?,2,?,,1902,,12,,0,,,,1903,,6,,0,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12822,Confirmed Eruption,Volcano Uncertain,2,,,1897,,0,,0,,,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372010,Vestmannaeyjar,12556,Confirmed Eruption,South or SE of Hellisey,,,,1896,,9,,0,,Observations: Reported,,,,,,,,63.416,-20.266
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12821,Confirmed Eruption,,2,,,1891,,11,?,0,,Observations: Reported,,1892,,3,,16,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373012,Thordarhyrna,12820,Confirmed Eruption,Thordarhyrna,2,,,1887,,8,,15,,Observations: Reported,,1889,,0,,0,,64.267,-17.617
,,,,,,,,,,,,,,,,,,,,,,371022,Eldey,12508,Uncertain Eruption,Reykjaneshryggur (NW of Eldey),2,?,,1884,,7,,26,,,,,,,,,,63.733,-23
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12819,Confirmed Eruption,,2,,,1883,,1,,15,,Observations: Reported,,1883,,4,,15,5,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,371022,Eldey,12507,Confirmed Eruption,Reykjaneshryggur (Geirfugladrangur),1,,,1879,,5,?,30,,Observations: Reported,,1879,,6,,15,5,63.733,-23
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12747,Confirmed Eruption,East of Hekla (Krakagigar),2,,,1878,,2,,27,,Observations: Reported,,1878,,4,,0,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,373060,Askja,12911,Confirmed Eruption,"skjuvatn Caldera, Viti, Sveinagja",5,,,1875,,1,,1,,Observations: Reported,,1875,,10,,17,,65.033,-16.783
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12818,Confirmed Eruption,,4,,,1873,,1,,8,,Observations: Reported,,1873,,8,,0,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12884,Confirmed Eruption,Volcano Uncertain: Dyngjuhals ?,,,?,1872,,0,,0,,,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373100,Tjornes Fracture Zone,12957,Confirmed Eruption,Immediately north of Manareyjar Island,,,,1867,,12,,0,,Observations: Reported,,1868,,1,,0,,66.309,-17.118
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12817,Confirmed Eruption,,1,,,1867,,8,,29,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12883,Confirmed Eruption,Trollagigar,2,,,1862,,6,,30,,Observations: Reported,,1864,,10,,15,45,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12816,Uncertain Eruption,,2,,,1861,,5,,0,,,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12676,Confirmed Eruption,,4,,,1860,,5,,8,,Observations: Reported,,1860,,5,,27,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12815,Confirmed Eruption,,2,,,1854,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12746,Confirmed Eruption,"Summit, SW and NE flanks",4,,,1845,,9,,2,,Observations: Reported,,1846,,4,?,5,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,375010,Kolbeinsey Ridge,12964,Discredited Eruption,,,,,1838,,6,?,11,,,,,,,,,,66.67,-18.5
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12814,Confirmed Eruption,,2,,,1838,,6,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,371020,Reykjanes,12506,Confirmed Eruption,Reykjaneshryggur (Eldeyjarbodi),3,,,1830,,3,?,13,,Observations: Reported,,1831,,3,?,0,,63.817,-22.717
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12675,Confirmed Eruption,Arcuate fissure in south part of caldera,3,?,,1823,,6,,26,,Observations: Reported,,1823,,7,,23,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,373012,Thordarhyrna,12813,Confirmed Eruption,Gr¡msvtn-Thordarhyrna,2,,,1823,,2,,4,4,Observations: Reported,,,,,,,,64.267,-17.617
,,,,,,,,,,,,,,,,,,,,,,373070,Fremrinamar,12922,Discredited Eruption,,,,,1823,,0,,0,,,,,,,,,,65.416,-16.666
,,,,,,,,,,,,,,,,,,,,,,372020,Eyjafjallajokull,12562,Confirmed Eruption,,2,,,1821,,12,,19,,Observations: Reported,,1823,,1,,1,,63.633,-19.633
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12812,Confirmed Eruption,,2,,,1816,,5,,0,,Observations: Reported,,1816,,6,?,0,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12882,Uncertain Eruption,NW-Vatnajkull,,,,1807,,0,,0,,,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12881,Confirmed Eruption,Volcano Uncertain,,,,1797,,0,,0,,,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373060,Askja,12908,Confirmed Eruption,Holuhraun,0,,?,1797,,0,,0,,Observations: Reported,,,,,,,,65.033,-16.783
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12811,Discredited Eruption,,,,,1796,,6,,0,,,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12810,Uncertain Eruption,,,,,1794,,7,,15,45,,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12880,Confirmed Eruption,,,,,1794,,0,,0,,Observations: Reported,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,371020,Reykjanes,12505,Confirmed Eruption,Reykjaneshryggur (Nyey),3,^,,1783,,5,<,1,,Observations: Reported,,1783,,8,,15,60,63.817,-22.717
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12809,Confirmed Eruption,Lakagigar (Skaftar) and Gr¡msvtn,4,+,,1783,,5,?,0,,Observations: Reported,,1785,,5,?,26,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,375010,Kolbeinsey Ridge,12963,Discredited Eruption,,,,,1783,,0,,0,,,,,,,,,,66.67,-18.5
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12808,Confirmed Eruption,,2,,,1774,,2,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12879,Confirmed Eruption,Volcano Uncertain: B rdarbunga or Gr¡msvtn,2,,,1769,,0,,0,,,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12807,Confirmed Eruption,Volcano Uncertain: Vatnajkull,2,,,1768,,0,,0,,,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12878,Confirmed Eruption,,2,,,1766,,7,,0,,Observations: Reported,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12745,Confirmed Eruption,Bjallagigar,4,,,1766,,4,,5,,Observations: Reported,,1768,,5,,0,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12674,Confirmed Eruption,E-W fissure in center of caldera,5,?,,1755,,10,,17,,Observations: Reported,,1756,,2,,13,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,375010,Kolbeinsey Ridge,12962,Confirmed Eruption,Volcano Uncertain: north of Iceland,,,,1755,,9,,18,,,,,,,,,,66.67,-18.5
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12806,Confirmed Eruption,NE of Palsfjall,2,?,,1753,,10,,15,45,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12877,Confirmed Eruption,,,,,1750,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373080,Krafla,12947,Confirmed Eruption,Leirhnj£kur crater row,1,,,1746,,7,,10,,Observations: Reported,,1746,,7,?,10,,65.715,-16.728
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12876,Confirmed Eruption,,2,,,1739,,0,,0,,Sidereal: Ice Core,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12805,Confirmed Eruption,,,,,1730,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373050,Kverkfjoll,12901,Confirmed Eruption,,1,,,1729,,8,,0,,Observations: Reported,,,,,,,,64.653,-16.647
,,,,,,,,,,,,,,,,,,,,,,373080,Krafla,12946,Confirmed Eruption,Leirhnj£kur crater row,2,,,1729,,6,,30,,Observations: Reported,,1729,,9,,25,5,65.715,-16.728
,,,,,,,,,,,,,,,,,,,,,,373050,Kverkfjoll,12900,Confirmed Eruption,,1,,,1729,,2,,15,45,Observations: Reported,,,,,,,,64.653,-16.647
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12875,Confirmed Eruption,Volcano Uncertain: Dyngjuhals ?,1,,,1729,,0,,0,,,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373080,Krafla,12945,Confirmed Eruption,Leirhnj£kur crater row,2,,,1728,,12,,18,,Observations: Reported,,,,,,,,65.715,-16.728
,,,,,,,,,,,,,,,,,,,,,,373080,Krafla,12944,Confirmed Eruption,"Leirhnj£kur, Hrossadalur, Bjarnarflag",2,,,1728,,4,,18,,Observations: Reported,,,,,,,,65.715,-16.728
,,,,,,,,,,,,,,,,,,,,,,373080,Krafla,12943,Confirmed Eruption,North end of Leirhnj£kur,2,,,1727,,8,,21,,Observations: Reported,,,,,,,,65.715,-16.728
,,,,,,,,,,,,,,,,,,,,,,374010,Oraefajokull,12959,Confirmed Eruption,"Caldera, west flank (to 1100 m)",4,,,1727,,8,,3,,Observations: Reported,,1728,,5,,1,30,64,-16.65
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12874,Confirmed Eruption,"Dyngjujkull, Dyngjuhal ?",1,?,,1726,,2,,1,30,Observations: Reported,,1726,,5,,1,30,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12744,Confirmed Eruption,"SW, south and east of Hekla",1,?,,1725,,4,,2,,Observations: Reported,,,,,,,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12804,Confirmed Eruption,,2,,,1725,,2,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373080,Krafla,12942,Discredited Eruption,,,,,1725,,1,,11,,,,,,,,,,65.715,-16.728
,,,,,,,,,,,,,,,,,,,,,,373080,Krafla,12941,Confirmed Eruption,V¡ti (1.5 km east of Leirhnj£kur),2,,,1724,,5,,17,,Observations: Reported,,1724,,5,,18,,65.715,-16.728
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12673,Confirmed Eruption,,5,?,,1721,,5,,11,,Observations: Reported,,1721,,10,,15,45,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12873,Confirmed Eruption,,2,,,1720,,0,,0,,Sidereal: Ice Core,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12872,Confirmed Eruption,,3,?,,1717,,8,,4,,Observations: Reported,,1717,,9,>,17,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12803,Confirmed Eruption,,2,,,1716,,10,,6,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12871,Confirmed Eruption,,2,,,1716,,10,,5,4,Observations: Reported,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12870,Confirmed Eruption,,2,,,1712,,1,,15,45,Observations: Reported,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12869,Confirmed Eruption,,2,,,1707,,0,,0,,Observations: Reported,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12802,Confirmed Eruption,,2,,,1706,,10,,15,45,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12868,Confirmed Eruption,,2,,,1706,,0,,0,,Observations: Reported,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12867,Confirmed Eruption,Volcano Uncertain: Dyngjuhals ?,2,,,1702,,0,,0,,,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12866,Confirmed Eruption,,2,,,1697,,0,,0,,Sidereal: Ice Core,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12801,Confirmed Eruption,,,,,1697,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12743,Confirmed Eruption,,4,,,1693,,2,,13,,Observations: Reported,,1693,,9,?,14,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12800,Confirmed Eruption,,2,,,1684,,11,,5,4,Observations: Reported,,1685,,1,,0,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12799,Confirmed Eruption,Volcano Uncertain: Vatnajkull,,,,1681,,4,,10,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12798,Confirmed Eruption,,,,,1665,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,371020,Reykjanes,12504,Discredited Eruption,,,,,1661,,12,,0,,,,,,,,,,63.817,-22.717
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12672,Confirmed Eruption,,4,,,1660,,11,,3,,Observations: Reported,,1661,,0,,0,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12797,Confirmed Eruption,,2,,,1659,,11,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373050,Kverkfjoll,12899,Confirmed Eruption,,0,,,1655,,4,,15,45,Observations: Reported,,,,,,,,64.653,-16.647
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12796,Confirmed Eruption,,2,,,1638,,2,,24,4,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372010,Vestmannaeyjar,12555,Confirmed Eruption,SW of Heimaey ?,,,,1637,,10,,0,,Observations: Reported,,1638,,2,,28,60,63.416,-20.266
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12742,Confirmed Eruption,,3,,,1636,,5,,8,,Observations: Reported,,1637,,6,,0,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12795,Confirmed Eruption,,,,?,1632,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12794,Confirmed Eruption,,2,,,1629,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12671,Confirmed Eruption,,5,,,1625,,9,,2,,Observations: Reported,,1625,,9,,14,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12793,Confirmed Eruption,,,,?,1622,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12792,Confirmed Eruption,,2,,,1619,,7,,29,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12670,Confirmed Eruption,,4,,,1612,,10,,12,,Observations: Reported,,,,,,,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,372020,Eyjafjallajokull,12561,Confirmed Eruption,,2,,,1612,,0,,0,,Observations: Reported,,,,,,,,63.633,-19.633
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12791,Confirmed Eruption,,,,?,1610,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12790,Confirmed Eruption,Volcano Uncertain: Vatnajkull; possibly Gr¡msvtn,2,,,1603,,10,,31,,,,1603,,11,,0,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12789,Confirmed Eruption,,3,?,,1598,,11,,7,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12741,Confirmed Eruption,,4,,,1597,,1,,3,,Observations: Reported,,1597,,6,>,0,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,371020,Reykjanes,12503,Confirmed Eruption,Reykjaneshryggur (near Eldeyjar Islands),2,?,,1583,,7,,15,45,Observations: Reported,,,,,,,,63.817,-22.717
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12669,Confirmed Eruption,,4,,,1580,,8,,11,,Observations: Reported,,,,,,,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12740,Confirmed Eruption,SW of Hekla (Raudubjallar),2,?,,1554,,5,,0,,Observations: Reported,,1554,,6,?,0,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12668,Confirmed Eruption,,4,,?,1550,,0,,0,,Correlation: Tephrochronology,,,,,,,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12788,Confirmed Eruption,,,,,1530,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12787,Confirmed Eruption,,,,?,1521,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12739,Confirmed Eruption,,4,,,1510,,7,,25,,Observations: Reported,,,,,,,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12786,Confirmed Eruption,,,,,1510,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12785,Confirmed Eruption,,,,?,1509,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12784,Confirmed Eruption,,,,?,1500,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12667,Confirmed Eruption,,4,,?,1500,,0,,0,,Correlation: Tephrochronology,,,,,,,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12783,Confirmed Eruption,,,,,1490,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372050,Torfajokull,12689,Confirmed Eruption,"N of caldera (Namshraun, Laugahraun)",2,?,,1477,,3,,0,,Observations: Reported,,,,,,,,63.892,-19.122
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12865,Confirmed Eruption,Veidivtn (Veidivatnahraun),6,,,1477,,2,?,0,,Observations: Reported,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12782,Confirmed Eruption,,,,?,1471,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12781,Confirmed Eruption,,,,,1470,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12780,Confirmed Eruption,,,,?,1469,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12779,Confirmed Eruption,,,,,1450,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,12666,Confirmed Eruption,,,,,1450,50,0,,0,,Correlation: Tephrochronology,,,,,,,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12738,Confirmed Eruption,SE of Hekla,,,?,1440,,0,,0,,Correlation: Tephrochronology,,,,,,,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,19950,Confirmed Eruption,,4,,,1440,,0,,0,,Observations: Reported,,,,,,,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12778,Confirmed Eruption,,,,,1430,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,371022,Eldey,12502,Confirmed Eruption,Reykjaneshryggur (Geirfuglasker-Eldey area),2,,,1422,,0,,0,,Observations: Reported,,,,,,,,63.733,-23
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,19949,Confirmed Eruption,,4,?,,1416,,0,,0,,Observations: Reported,,,,,,,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12864,Confirmed Eruption,,,,?,1410,,0,,0,,Correlation: Tephrochronology,,,,,,,,64.633,-17.516
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12777,Confirmed Eruption,,,,,1390,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,372070,Hekla,12737,Confirmed Eruption,"Summit ridge, west flank (Raudoldur)",3,,,1389,,12,,1,30,Observations: Reported,,1390,,0,,0,,63.983,-19.666
,,,,,,,,,,,,,,,,,,,,,,375010,Kolbeinsey Ridge,12961,Confirmed Eruption,NW of Grimsey Island,2,?,,1372,,0,,0,,Observations: Reported,,,,,,,,66.67,-18.5
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12776,Confirmed Eruption,,,,,1370,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12775,Confirmed Eruption,,,,?,1369,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,374010,Oraefajokull,12958,Confirmed Eruption,,5,,,1362,,6,,5,4,Observations: Reported,,1362,,10,,15,45,64,-16.65
,,,,,,,,,,,,,,,,,,,,,,372030,Katla,19948,Confirmed Eruption,SW of Kotlugja,4,+,,1357,3,0,,0,,Observations: Reported,,,,,,,,63.633,-19.083
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12774,Confirmed Eruption,,,,?,1354,,0,,0,,Observations: Reported,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373010,Grimsvotn,12773,Confirmed Eruption,,,,?,1350,,0,,0,,Sidereal: Ice Core,,,,,,,,64.416,-17.316
,,,,,,,,,,,,,,,,,,,,,,373030,Bardarbunga,12863,Confirmed Eruption,,,,,1350,10,0,,0,,Sidereal: Ice Core,,,,,,,,64.633,-17.516
